Condition ;ID;Time;MassAdult;MassPS;MadultIni;MPSIni
PST1;2;30;-2.89;-0.650000000000006;;
PST1;3;30;-2.76;-0.830000000000002;;
PST1;4;30;-0.309999999999999;-1.36;;
PST1;5;30;1.42;-11.63;;
PST1;6;30;-3.27;-0.529999999999998;;
PST1;7;30;-1.45;-1.49;;
PST1;8;30;-1.56;-2.76;;
PST1;9;30;-2.03;-0.549999999999997;;
PST1;10;30;-3.41;-2.16;;
PST2;11;30;-4.21;-3.46;;
PST2;12;30;-2.13;-1.06;;
PST2;13;30;0.360000000000003;-1.3;;
PST2;14;30;-1.19;-5.36;;
PST2;15;30;1.71;-1.1;;
PST2;16;30;-2.03;-0.280000000000001;;
PST2;17;30;-0.969999999999999;-0.340000000000003;;
PST2;18;30;-1.45;-0.32;;
PST2;19;30;-2.4;-3.68;;
PST2;20;30;-1.01;-3.7;;
PST3;21;30;0.559999999999999;-0.549999999999997;;
PST3;22;30;-0.170000000000002;-0.330000000000005;;
PST3;23;30;0.669999999999998;-0.289999999999999;;
PST3;24;30;-0.66;-3.75;;
PST3;25;30;-0.510000000000002;-0.359999999999999;;
PST3;26;30;-0.359999999999999;-0.419999999999998;;
PST3;27;30;1.9;-0.290000000000003;;
PST3;28;30;1.4;-0.52;;
PST3;29;30;1.04;-0.34;;
PST3;30;30;-0.870000000000001;-0.339999999999996;;
PST4;31;30;-3.33;-0.289999999999999;;
PST4;32;30;0.18;-13.72;;
PST4;33;30;-1.44;-1.76;;
PST4;34;30;-1.86;-6.09;;
PST4;35;30;0.609999999999999;-8.75;;
PST4;36;30;1.54;-0.18;;
PST4;37;30;-2.35;-0.0399999999999991;;
PST4;38;30;-0.899999999999999;-0.949999999999999;;
PST4;39;30;-3.25;-10.44;;
PST4;40;30;-0.0899999999999999;-7.13;;
PST1+C;41;30;2.18;-0.210000000000001;;
PST1+C;42;30;2.45;-1.83;;
PST1+C;43;30;1.04;-1;;
PST1+C;44;30;;;;
PST1+C;45;30;3.68;-0.0700000000000003;;
PST1+C;46;30;2.57;-0.649999999999999;;
PST1+C;47;30;1.68;-0.649999999999999;;
PST1+C;48;30;2.01;-1.61;;
PST1+C;49;30;0.41;-0.439999999999998;;
PST1+C;50;30;2.61;-0.149999999999999;;
PST2+C;51;30;2.14;-0.27;;
PST2+C;52;30;0.5;-0.41;;
PST2+C;53;30;2.41;-4.03;;
PST2+C;54;30;1.55;-0.93;;
PST2+C;55;30;2.14;-0.170000000000002;;
PST2+C;56;30;1.84;-1.46;;
PST2+C;57;30;0.120000000000001;0.23;;
PST2+C;58;30;3.21;-0.539999999999999;;
PST2+C;59;30;-0.390000000000001;-0.48;;
PST2+C;60;30;1.62;-1.01;;
PST3+C;61;30;1.9;0.120000000000001;;
PST3+C;62;30;2.54;-0.920000000000002;;
PST3+C;63;30;2.71;0.0800000000000018;;
PST3+C;64;30;3.26;0.170000000000002;;
PST3+C;65;30;1.82;0.300000000000004;;
PST3+C;66;30;1.29;0.180000000000003;;
PST3+C;67;30;;;;
PST3+C;68;30;0.279999999999998;0.309999999999999;;
PST3+C;69;30;2.52;0.590000000000003;;
PST3+C;70;30;1.27;0.719999999999999;;
PST4+C;71;30;-1.13;-0.260000000000002;;
PST4+C;72;30;-0.670000000000002;-15.94;;
PST4+C;73;30;2.01;-2.84;;
PST4+C;74;30;1.44;-1.98;;
PST4+C;75;30;1.83;-0.75;;
PST4+C;76;30;2.88;-0.740000000000002;;
PST4+C;77;30;1.7;-0.890000000000001;;
PST4+C;78;30;2.43;-1.72;;
PST4+C;79;30;1.52;-1.74;;
PST4+C;80;30;-0.710000000000001;-0.319999999999997;;
C;81;30;0.759999999999998;;;
C;82;30;3.32;;;
C;83;30;2.58;;;
C;84;30;-1;;;
C;85;30;2.77;;;
C;86;30;5;;;
C;87;30;3.64;;;
C;88;30;0.580000000000002;;;
C;89;30;3;;;
C;90;30;0.77;;;
ST;91;30;-3.15;;;
ST;92;30;-1.84;;;
ST;93;30;-1.76;;;
ST;94;30;-1.63;;;
ST;95;30;-1.99;;;
ST;96;30;-1.52;;;
ST;97;30;-2.83;;;
ST;98;30;-5.96;;;
ST;99;30;-3.99;;;
ST;100;30;-4.65;;;
PST1;1;32;-0.0700000000000003;-0.559999999999995;;
PST1;2;32;-1.86;-0.609999999999999;;
PST1;3;32;-3.28;-0.870000000000001;;
PST1;4;32;-0.960000000000001;-1.23;;
PST1;5;32;1.4;-11.71;;
PST1;6;32;-3.29;-0.619999999999997;;
PST1;7;32;-1.02;-1.52;;
PST1;8;32;-1.5;-2.87;;
PST1;9;32;-1.84;-0.549999999999997;;
PST1;10;32;-3.34;-2.15;;
PST2;11;32;-4;-3.39;;
PST2;12;32;-2.05;-1.13;;
PST2;13;32;0.640000000000001;-1.32;;
PST2;14;32;-1.15;-5.69;;
PST2;15;32;1.15;-1.08;;
PST2;16;32;-0.579999999999998;-0.339999999999996;;
PST2;17;32;-1.43;-0.310000000000002;;
PST2;18;32;-1.43;-0.300000000000004;;
PST2;19;32;-2.57;-3.81;;
PST2;20;32;-0.25;-3.83;;
PST3;21;32;0.369999999999997;-0.559999999999995;;
PST3;22;32;-0.620000000000001;-0.290000000000006;;
PST3;23;32;0.239999999999998;-0.27;;
PST3;24;32;-0.440000000000001;-3.78;;
PST3;25;32;0.309999999999999;-0.340000000000003;;
PST3;26;32;0.32;-0.419999999999998;;
PST3;27;32;2.46;-0.290000000000003;;
PST3;28;32;0.900000000000002;-0.52;;
PST3;29;32;1.28;-0.32;;
PST3;30;32;0.169999999999998;-0.32;;
PST4;31;32;-2.82;-0.359999999999999;;
PST4;32;32;-0.299999999999997;-13.78;;
PST4;33;32;-0.989999999999998;-1.71;;
PST4;34;32;-2.25;-6.24;;
PST4;35;32;0.259999999999998;-9.61;;
PST4;36;32;1.27;-0.140000000000001;;
PST4;37;32;-2.59;-0.0500000000000007;;
PST4;38;32;-1.49;-1;;
PST4;39;32;-2.66;-10.61;;
PST4;40;32;-0.32;-7.38;;
PST1+C;41;32;2.92;-0.100000000000001;;
PST1+C;42;32;2.71;-1.84;;
PST1+C;43;32;1.48;-0.830000000000002;;
PST1+C;44;32;;;;
PST1+C;45;32;2.99;-0.0600000000000023;;
PST1+C;46;32;2.18;-0.630000000000003;;
PST1+C;47;32;2.02;0.200000000000003;;
PST1+C;48;32;2.46;-1.64;;
PST1+C;49;32;0.84;-0.399999999999999;;
PST1+C;50;32;2.94;-0.139999999999997;;
PST2+C;51;32;2.19;-0.220000000000002;;
PST2+C;52;32;-0.199999999999999;-0.370000000000001;;
PST2+C;53;32;2.48;-4.47;;
PST2+C;54;32;2.57;-1.04000000000001;;
PST2+C;55;32;2.53;-0.240000000000002;;
PST2+C;56;32;1.71;-1.37;;
PST2+C;57;32;0.5;0.239999999999998;;
PST2+C;58;32;3.02;-0.630000000000003;;
PST2+C;59;32;-1.06;-0.420000000000002;;
PST2+C;60;32;1.18;-1.15;;
PST3+C;61;32;1.76;0.0500000000000007;;
PST3+C;62;32;2.66;-0.900000000000002;;
PST3+C;63;32;3.7;0.0199999999999996;;
PST3+C;64;32;5.18;0.16;;
PST3+C;65;32;1.93;0.400000000000006;;
PST3+C;66;32;1.25;0.180000000000003;;
PST3+C;67;32;;;;
PST3+C;68;32;0.00999999999999801;0.350000000000001;;
PST3+C;69;32;2.03;0.730000000000004;;
PST3+C;70;32;1.05;0.739999999999998;;
PST4+C;71;32;-0.609999999999999;-0.43;;
PST4+C;72;32;-0.43;-16.55;;
PST4+C;73;32;2.1;-2.93;;
PST4+C;74;32;2.2;-1.9;;
PST4+C;75;32;1.42;-0.82;;
PST4+C;76;32;3.83;-0.75;;
PST4+C;77;32;1.17;-0.949999999999999;;
PST4+C;78;32;2.98;-1.81;;
PST4+C;79;32;2.23;-1.82;;
PST4+C;80;32;0.609999999999999;-0.439999999999998;;
C;81;32;0.259999999999998;;;
C;82;32;3.04;;;
C;83;32;2.04;;;
C;84;32;-1.45;;;
C;85;32;3.37;;;
C;86;32;4.6;;;
C;87;32;3.91;;;
C;88;32;1.18;;;
C;89;32;3.84;;;
C;90;32;0.400000000000002;;;
ST;91;32;-3.73;;;
ST;92;32;-2.2;;;
ST;93;32;-2.24;;;
ST;94;32;-2.05;;;
ST;95;32;-1.37;;;
ST;96;32;-0.25;;;
ST;97;32;-3.39;;;
ST;98;32;-6.41;;;
ST;99;32;-4.67;;;
ST;100;32;-3.58;;;
PST1;1;35;0.190000000000001;-0.68;;
PST1;2;35;-2.59;-0.640000000000001;;
PST1;3;35;-3.98;-0.920000000000002;;
PST1;4;35;-1.66;-1.38;;
PST1;5;35;0.309999999999999;-12.29;;
PST1;6;35;-3.72;-0.569999999999997;;
PST1;7;35;-0.900000000000002;-1.6;;
PST1;8;35;-1.89;-2.96;;
PST1;9;35;-2.9;-0.539999999999999;;
PST1;10;35;-3.32;-0.420000000000002;;
PST2;11;35;-4.34;-3.29;;
PST2;12;35;-2.82;-1.14;;
PST2;13;35;-0.0799999999999983;-1.43;;
PST2;14;35;-1.91;-5.96;;
PST2;15;35;0.25;-1.14;;
PST2;16;35;-1.31;-0.379999999999995;;
PST2;17;35;-2.09;-0.340000000000003;;
PST2;18;35;-2.1;-0.43;;
PST2;19;35;-2.55;-3.85;;
PST2;20;35;-0.82;-4.02;;
PST3;21;35;0.16;-0.649999999999999;;
PST3;22;35;-1.25;-0.340000000000003;;
PST3;23;35;-0.309999999999999;-0.300000000000001;;
PST3;24;35;-0.710000000000001;-3.84;;
PST3;25;35;-0.25;-0.380000000000003;;
PST3;26;35;-0.66;-0.449999999999999;;
PST3;27;35;1.34;-0.32;;
PST3;28;35;0.309999999999999;-0.579999999999998;;
PST3;29;35;0.59;-0.449999999999999;;
PST3;30;35;-0.510000000000002;-0.339999999999996;;
PST4;31;35;-3.46;-0.32;;
PST4;32;35;-0.379999999999999;-14.02;;
PST4;33;35;-1.59;-1.75;;
PST4;34;35;-2.72;-6.33;;
PST4;35;35;0.309999999999999;-9.61;;
PST4;36;35;0.449999999999999;-0.169999999999998;;
PST4;37;35;-0.330000000000002;-0.0899999999999999;;
PST4;38;35;-0.879999999999999;-1.06;;
PST4;39;35;-3.25;-11.52;;
PST4;40;35;-1.05;-7.45;;
PST1+C;41;35;3.25;-0.220000000000002;;
PST1+C;42;35;2.17;-1.98;;
PST1+C;43;35;2.04;-0.880000000000003;;
PST1+C;44;35;;;;
PST1+C;45;35;2.19;-0.109999999999999;;
PST1+C;46;35;3.7;-0.640000000000001;;
PST1+C;47;35;1.16;-0.689999999999998;;
PST1+C;48;35;2.04;-1.87;;
PST1+C;49;35;0.25;-0.479999999999997;;
PST1+C;50;35;2.31;-0.00999999999999801;;
PST2+C;51;35;1.63;-0.300000000000001;;
PST2+C;52;35;-1.27;-0.43;;
PST2+C;53;35;1.48;-4.41;;
PST2+C;54;35;1.83;-1.33000000000001;;
PST2+C;55;35;2.02;-0.400000000000002;;
PST2+C;56;35;1.21;-1.38;;
PST2+C;57;35;-0.239999999999998;0.18;;
PST2+C;58;35;2.57;-0.690000000000005;;
PST2+C;59;35;-1.72;-0.539999999999999;;
PST2+C;60;35;2.42;-1.03;;
PST3+C;61;35;0.84;-0.0700000000000003;;
PST3+C;62;35;2.24;-0.880000000000003;;
PST3+C;63;35;2.95;-0.0599999999999987;;
PST3+C;64;35;4.49;0.180000000000003;;
PST3+C;65;35;1.21;0.400000000000006;;
PST3+C;66;35;1.05;0.130000000000003;;
PST3+C;67;35;;;;
PST3+C;68;35;0.259999999999998;0.390000000000001;;
PST3+C;69;35;1.85;0.700000000000003;;
PST3+C;70;35;0.579999999999998;0.66;;
PST4+C;71;35;-0.729999999999997;-0.780000000000001;;
PST4+C;72;35;-1.24;-18.61;;
PST4+C;73;35;1.42;-3.14;;
PST4+C;74;35;2.1;-2.1;;
PST4+C;75;35;1.5;-1.08;;
PST4+C;76;35;3.22;-0.839999999999996;;
PST4+C;77;35;0.640000000000001;-0.960000000000001;;
PST4+C;78;35;2.35;-2.04;;
PST4+C;79;35;1.48;-1.91;;
PST4+C;80;35;0.170000000000002;-0.409999999999997;;
C;81;35;1.29;;;
C;82;35;2.62;;;
C;83;35;3.31;;;
C;84;35;-2.07;;;
C;85;35;2.62;;;
C;86;35;3.88;;;
C;87;35;3.19;;;
C;88;35;1.53;;;
C;89;35;3.15;;;
C;90;35;-0.239999999999998;;;
ST;91;35;-3.54;;;
ST;92;35;-2.92;;;
ST;93;35;-2.43;;;
ST;94;35;-2.6;;;
ST;95;35;-1.79;;;
ST;96;35;-1;;;
ST;97;35;-2.59;;;
ST;98;35;-5.77;;;
ST;99;35;-3.54;;;
ST;100;35;-4.72;;;
PST1;1;37;-0.34;-0.609999999999999;;
PST1;2;37;-1.61;-0.650000000000006;;
PST1;3;37;-4.53;-0.850000000000001;;
PST1;4;37;-0.399999999999999;-1.35;;
PST1;5;37;0.760000000000002;-12.36;;
PST1;6;37;-3.1;-0.629999999999999;;
PST1;7;37;-0.18;-1.56;;
PST1;8;37;-1.59;-2.9;;
PST1;9;37;-2.66;-0.529999999999998;;
PST1;10;37;-3.14;-2.18;;
PST2;11;37;-4.33;-3.61;;
PST2;12;37;-2.97;-1.21;;
PST2;13;37;0.310000000000002;-1.43;;
PST2;14;37;-1.37;-6.33;;
PST2;15;37;0.559999999999999;-1.13;;
PST2;16;37;-1.38;-0.269999999999996;;
PST2;17;37;-2.51;-0.359999999999999;;
PST2;18;37;-1.57;-0.390000000000001;;
PST2;19;37;-2.9;-3.89;;
PST2;20;37;-0.41;-3.98;;
PST3;21;37;-0.420000000000002;-0.579999999999998;;
PST3;22;37;-0.960000000000001;-0.290000000000006;;
PST3;23;37;-0.699999999999999;-0.27;;
PST3;24;37;-0.870000000000001;-3.77;;
PST3;25;37;-0.650000000000002;-0.350000000000001;;
PST3;26;37;0.390000000000001;-0.43;;
PST3;27;37;2.07;-0.280000000000001;;
PST3;28;37;0.82;-0.620000000000001;;
PST3;29;37;0.550000000000001;-0.359999999999999;;
PST3;30;37;1.06;-0.299999999999997;;
PST4;31;37;-3.32;-0.339999999999996;;
PST4;32;37;-0.829999999999998;-14.07;;
PST4;33;37;-0.489999999999998;-1.81;;
PST4;34;37;-2.41;-6.66;;
PST4;35;37;0.77;-9.95;;
PST4;36;37;1.57;-0.140000000000001;;
PST4;37;37;1.12;-0.0500000000000007;;
PST4;38;37;-1.4;-1;;
PST4;39;37;-3.24;-11.45;;
PST4;40;37;-0.760000000000002;-7.5;;
PST1+C;41;37;2.71;-0.170000000000002;;
PST1+C;42;37;1.66;-1.97;;
PST1+C;43;37;1.83;-0.82;;
PST1+C;44;37;;;;
PST1+C;45;37;2.58;-0.0700000000000003;;
PST1+C;46;37;4.43;-0.600000000000001;;
PST1+C;47;37;0.489999999999998;-0.629999999999999;;
PST1+C;48;37;2.62;-1.66;;
PST1+C;49;37;0.900000000000002;-0.389999999999997;;
PST1+C;50;37;2.14;-0.0700000000000003;;
PST2+C;51;37;1.82;-0.240000000000002;;
PST2+C;52;37;-1.88;-0.420000000000002;;
PST2+C;53;37;1.15;-4.29;;
PST2+C;54;37;1.95;-1.35;;
PST2+C;55;37;2.49;-0.470000000000002;;
PST2+C;56;37;1.31;-1.65;;
PST2+C;57;37;0.949999999999999;0.25;;
PST2+C;58;37;3.04;-0.649999999999999;;
PST2+C;59;37;-0.489999999999998;-0.550000000000001;;
PST2+C;60;37;2.49;-1.09;;
PST3+C;61;37;2.3;-0.0700000000000003;;
PST3+C;62;37;2.43;-0.970000000000002;;
PST3+C;63;37;2.58;0;;
PST3+C;64;37;4.09;0.200000000000003;;
PST3+C;65;37;2.36;0.390000000000001;;
PST3+C;66;37;1.34;0.150000000000002;;
PST3+C;67;37;;;;
PST3+C;68;37;0.5;0.359999999999999;;
PST3+C;69;37;2.42;0.800000000000004;;
PST3+C;70;37;0.609999999999999;0.649999999999999;;
PST4+C;71;37;-1.12;-0.84;;
PST4+C;72;37;-0.27;-18.59;;
PST4+C;73;37;2.15;-3.23;;
PST4+C;74;37;2.62;-2.24;;
PST4+C;75;37;1.55;-1.11;;
PST4+C;76;37;2.94;-0.859999999999999;;
PST4+C;77;37;0.18;-0.969999999999999;;
PST4+C;78;37;1.98;-2.18;;
PST4+C;79;37;1.12;-1.9;;
PST4+C;80;37;-0.23;-0.449999999999999;;
C;81;37;0.940000000000001;;;
C;82;37;2.63;;;
C;83;37;2.72;;;
C;84;37;-2.29;;;
C;85;37;2.4;;;
C;86;37;5.26;;;
C;87;37;2.77;;;
C;88;37;1.56;;;
C;89;37;2.63;;;
C;90;37;-0.689999999999998;;;
ST;91;37;-3.14;;;
ST;92;37;-3.32;;;
ST;93;37;-0.93;;;
ST;94;37;-2.97;;;
ST;95;37;-2.1;;;
ST;96;37;-0.75;;;
ST;97;37;-2.74;;;
ST;98;37;-6.24;;;
ST;99;37;-1.27;;;
ST;100;37;-4.58;;;
PST1;1;40;-0.829999999999998;-0.589999999999996;;
PST1;2;40;-2.02;-0.670000000000002;;
PST1;3;40;-4.28;-0.59;;
PST1;4;40;-0.890000000000001;-1.29;;
PST1;5;40;0.100000000000001;-13.34;;
PST1;6;40;-3.59;-0.689999999999998;;
PST1;7;40;-0.580000000000002;-1.65;;
PST1;8;40;-1.48;-3.02;;
PST1;9;40;-1.49;-0.759999999999998;;
PST1;10;40;-3.33;-2.2;;
PST2;11;40;-4.31;-3.63;;
PST2;12;40;-2.3;-1.14;;
PST2;13;40;0.670000000000002;-1.4;;
PST2;14;40;-1.1;-6.71;;
PST2;15;40;0.0500000000000007;-1.2;;
PST2;16;40;-1.73;-0.309999999999995;;
PST2;17;40;-2.91;-0.400000000000006;;
PST2;18;40;-1.94;-0.350000000000001;;
PST2;19;40;-3.41;-4.08;;
PST2;20;40;0.0899999999999999;-4.21;;
PST3;21;40;-0.990000000000002;-0.629999999999995;;
PST3;22;40;-0.359999999999999;-0.300000000000004;;
PST3;23;40;-1.13;-0.289999999999999;;
PST3;24;40;-1.31;-3.85;;
PST3;25;40;-0.960000000000001;-0.330000000000005;;
PST3;26;40;0.359999999999999;-0.489999999999998;;
PST3;27;40;1.28;-0.300000000000001;;
PST3;28;40;0.440000000000001;-0.66;;
PST3;29;40;0.190000000000001;-0.690000000000001;;
PST3;30;40;0.709999999999997;-0.339999999999996;;
PST4;31;40;-3.06;-0.390000000000001;;
PST4;32;40;-1.26;-14.51;;
PST4;33;40;-0.869999999999997;-1.83;;
PST4;34;40;-0.219999999999999;-6.79;;
PST4;35;40;0.989999999999998;-10.05;;
PST4;36;40;1.04;-0.140000000000001;;
PST4;37;40;0.5;-0.0799999999999983;;
PST4;38;40;-1.89;-1.03;;
PST4;39;40;-3.3;-11.7;;
PST4;40;40;-0.469999999999999;-8.52;;
PST1+C;41;40;2.67;-0.0700000000000003;;
PST1+C;42;40;2.65;-2.09;;
PST1+C;43;40;1.66;-1.04;;
PST1+C;44;40;;;;
PST1+C;45;40;2.62;-0.129999999999995;;
PST1+C;46;40;4.26;-1;;
PST1+C;47;40;-0.0599999999999987;-0.66;;
PST1+C;48;40;2.27;-1.81;;
PST1+C;49;40;0.920000000000002;-0.529999999999998;;
PST1+C;50;40;1.51;0;;
PST2+C;51;40;1.19;-0.34;;
PST2+C;52;40;-1.86;-0.440000000000001;;
PST2+C;53;40;0.489999999999998;-4.31;;
PST2+C;54;40;2.54;-1.77;;
PST2+C;55;40;2.53;-0.5;;
PST2+C;56;40;2.45;-1.81;;
PST2+C;57;40;0.330000000000002;0.27;;
PST2+C;58;40;3.87;-0.600000000000001;;
PST2+C;59;40;-0.859999999999999;-0.420000000000002;;
PST2+C;60;40;2.68;-1.16;;
PST3+C;61;40;1.82;0.0199999999999996;;
PST3+C;62;40;2.56;-1.07;;
PST3+C;63;40;3.22;0.220000000000002;;
PST3+C;64;40;5.44;0.200000000000003;;
PST3+C;65;40;2.49;0.360000000000007;;
PST3+C;66;40;1.54;0.140000000000001;;
PST3+C;67;40;;;;
PST3+C;68;40;1.02;0.329999999999998;;
PST3+C;69;40;1.95;0.770000000000003;;
PST3+C;70;40;0.389999999999997;0.699999999999999;;
PST4+C;71;40;-0.759999999999998;-0.809999999999999;;
PST4+C;72;40;-0.790000000000003;-19.04;;
PST4+C;73;40;1.68;-3.35;;
PST4+C;74;40;2.95;-2.29;;
PST4+C;75;40;1.4;-1.3;;
PST4+C;76;40;2.97;-0.859999999999999;;
PST4+C;77;40;1.34;-0.960000000000001;;
PST4+C;78;40;1.95;-2.24;;
PST4+C;79;40;2.25;-1.89;;
PST4+C;80;40;-0.949999999999999;-0.43;;
C;81;40;1.37;;;
C;82;40;2.07;;;
C;83;40;3.37;;;
C;84;40;-1.88;;;
C;85;40;3.03;;;
C;86;40;4.8;;;
C;87;40;2.5;;;
C;88;40;1.46;;;
C;89;40;3.78;;;
C;90;40;0.530000000000001;;;
ST;91;40;-3.73;;;
ST;92;40;-2.01;;;
ST;93;40;-0.970000000000002;;;
ST;94;40;-2.91;;;
ST;95;40;-2.39;;;
ST;96;40;-1.27;;;
ST;97;40;-3.15;;;
ST;98;40;-6.63;;;
ST;99;40;-0.989999999999998;;;
ST;100;40;-3.92;;;
